City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
687,Yeppoon,AU,-23.1333,150.7333,71.38,65,90,15.9,overcast clouds
688,Vigrestad,NO,58.5667,5.7,55.99,80,88,4.92,overcast clouds
689,Banda Aceh,ID,5.5577,95.3222,78.49,86,99,8.55,overcast clouds
690,Egvekinot,RU,66.3167,-179.1667,26.56,81,100,2.19,overcast clouds
691,Erechim,BR,-27.6342,-52.2739,75.24,80,11,3.62,few clouds
692,Jiangyou,CN,31.7667,104.7167,67.51,90,98,1.28,light rain
693,Morros,BR,-9.4467,-46.3003,82.49,44,80,12.77,broken clouds
694,Kualakapuas,ID,-3.0091,114.3876,78.96,82,92,4.25,overcast clouds
695,Marsa Matruh,EG,31.3525,27.2453,73.81,70,0,10.07,clear sky
696,Kinablangan,PH,7.6947,126.5503,83.89,69,93,0.4,moderate rain
697,Bakel,SN,14.905,-12.4568,82.72,54,76,7.02,broken clouds
698,Mufumbwe,ZM,-13.6833,24.8,65.84,53,96,3.11,overcast clouds
699,Akranes,IS,64.3218,-22.0749,37.96,71,96,14.34,overcast clouds
700,Namatanai,PG,-3.6667,152.4333,84.97,67,68,4.38,broken clouds
701,Dukat,RU,62.55,155.55,25.84,75,100,4.85,overcast clouds
702,Anderson,US,34.5334,-82.6499,72.25,85,1,0.0,clear sky
703,Arrifes,PT,37.7667,-25.7,68.23,88,20,8.05,few clouds
704,Abengourou,CI,6.7297,-3.4964,70.84,98,100,2.28,overcast clouds
705,Itacarambi,BR,-15.1022,-44.0919,79.52,34,27,1.81,scattered clouds
706,Chuzhou,CN,32.3219,118.2978,76.37,76,28,3.56,scattered clouds
707,Katherine,AU,-14.4667,132.2667,88.12,55,54,6.91,broken clouds
708,Maler Kotla,IN,30.5167,75.8833,79.36,74,20,4.18,few clouds
709,San Bartolome De Tirajana,ES,27.9248,-15.5733,63.66,90,20,21.85,few clouds
710,Richards Bay,ZA,-28.783,32.0377,69.58,82,61,15.26,broken clouds
711,Antalaha,MG,-14.9003,50.2788,69.1,88,27,6.17,light rain
712,Menongue,AO,-14.6585,17.691,64.87,32,68,3.8,broken clouds
713,Jackson,US,42.4165,-122.8345,57.15,89,90,12.66,moderate rain
714,Labrador,PH,16.0281,120.1442,82.26,80,87,5.35,overcast clouds
715,Hauterive,FR,46.0901,3.4459,50.76,92,10,1.61,clear sky
716,Suileng,CN,47.25,127.0833,57.07,80,0,10.92,clear sky
717,Progreso,MX,21.2833,-89.6667,85.1,79,15,13.35,few clouds
718,Polyarnyy,RU,69.1989,33.4478,34.27,89,51,9.42,broken clouds
719,Maxixe,MZ,-23.8597,35.3472,69.73,88,89,7.45,overcast clouds
720,Kuusamo,FI,65.9667,29.1833,33.84,100,0,1.14,clear sky
721,Chichibu,JP,35.9903,139.0764,72.7,66,92,2.84,overcast clouds
722,Alihe,CN,50.5667,123.7167,46.87,75,100,3.29,overcast clouds
723,Tignere,CM,7.3667,12.65,63.88,92,100,0.76,light rain
724,Kieta,PG,-6.2167,155.6333,84.43,70,76,3.74,light rain
725,Sambava,MG,-14.2667,50.1667,69.91,84,45,10.4,scattered clouds
726,Gimli,CA,50.6336,-96.9907,73.06,68,61,11.5,broken clouds
727,La Rosa,HN,15.35,-87.0667,77.4,94,30,2.93,light rain
728,Palmas,BR,-10.2128,-48.3603,82.27,61,75,6.91,broken clouds
729,Guanica,PR,17.9716,-66.908,81.21,89,71,3.27,broken clouds
